"","1983","1984","1985"
"1-Jan",0,0,0
"2-Jan",0,0,0
"3-Jan",0,0,0
"4-Jan",0,0,0
"5-Jan",0,0,0
"6-Jan",0,0,0
"7-Jan",0,0,0
"8-Jan",0,0,0
"9-Jan",0,0,0
"10-Jan",0,0,0
"11-Jan",0,0,0
"12-Jan",0,0,0
"13-Jan",0,0,0
"14-Jan",0,0,0
"15-Jan",0,0,0
"16-Jan",0,0,0
"17-Jan",0,0,0
"18-Jan",0,0,0
"19-Jan",0,0,0
"20-Jan",0,0,0
"21-Jan",0,0,0
"22-Jan",0,0,0
"23-Jan",0,0,0
"24-Jan",0,0,0
"25-Jan",0,0,0
"26-Jan",0,0,0
"27-Jan",0,0,0
"28-Jan",0,0,0
"29-Jan",0,0,0
"30-Jan",0,0,0
"31-Jan",0,0,0
"1-Feb",0,0,0
"2-Feb",0,0,0
"3-Feb",0,0,0
"4-Feb",0,0,0
"5-Feb",0,0,0
"6-Feb",,,
"7-Feb",,,
"8-Feb",,,
"9-Feb",,,
"10-Feb",,,
"11-Feb",,,
"12-Feb",,,
"13-Feb",,,
"14-Feb",,,
"15-Feb",,,
"16-Feb",0,0,0
"17-Feb",0,0,0
"18-Feb",0,0,0
"19-Feb",0,0,0
"20-Feb",0,0,0
"21-Feb",0,0,0
"22-Feb",0,0,0
"23-Feb",0,0,0
"24-Feb",0,0,0
"25-Feb",0,0,0
"26-Feb",0,0,0
"27-Feb",0,0,0
"28-Feb",0,0,0
"29-Feb",0,0,0
"1-Mar",0,17,8.5
"2-Mar",0,11.3,5.65
"3-Mar",0,0,0
"4-Mar",0,0,0
"5-Mar",0,0,0
"6-Mar",0,0,0
"7-Mar",0,0,0
"8-Mar",0,0,0
"9-Mar",0,0,0
"10-Mar",0,0,0
"11-Mar",0,0,0
"12-Mar",0,0,0
"13-Mar",0,0,0
"14-Mar",0,0,0
"15-Mar",0,0,0
"16-Mar",0,0,0
"17-Mar",0,0,0
"18-Mar",0,0,0
"19-Mar",0,0,0
"20-Mar",0,0,0
"21-Mar",0,0,13.2
"22-Mar",0,0,0
"23-Mar",0,0,0
"24-Mar",0,0,0
"25-Mar",0,0,0
"26-Mar",0,0,0
"27-Mar",0,0,0
"28-Mar",0,0,0
"29-Mar",0,0,0
"30-Mar",0,0,0
"31-Mar",0,0,0
"1-Apr",0,0,0
"2-Apr",0,0,0
"3-Apr",0,0,0
"4-Apr",0,0,0
"5-Apr",0,0,0
"6-Apr",1.65,0,3.3
"7-Apr",1.65,0,3.3
"8-Apr",0,0,0
"9-Apr",0,0,0
"10-Apr",0,0,0
"11-Apr",0,0,0
"12-Apr",4.8,0,2.4
"13-Apr",0,0,0
"14-Apr",4.8,0,2.4
"15-Apr",0,0,0
"16-Apr",9.1,0,4.55
"17-Apr",2.3,0,1.15
"18-Apr",1.1,0,0.55
"19-Apr",0,0,0
"20-Apr",2.9,0,1.45
"21-Apr",9.8,0,4.9
"22-Apr",12.2,0,6.1
"23-Apr",0,0,0
"24-Apr",0,0,0
"25-Apr",0,0,0
"26-Apr",4.9,0,2.45
"27-Apr",3.3,0,1.65
"28-Apr",0,0,0
"29-Apr",0,0,0
"30-Apr",0,0,0
"1-May",0,0,0
"2-May",0,0,0
"3-May",8.2,0,4.1
"4-May",0,0,0
"5-May",4.7,0,2.35
"6-May",0,5.7,2.85
"7-May",0,3.4,1.7
"8-May",0,2.3,1.15
"9-May",0,0,0
"10-May",6.8,0,3.4
"11-May",0,2.4,1.2
"12-May",8.7,0,4.35
"13-May",14.5,12.8,13.65
"14-May",8,4.8,6.4
"15-May",15.2,0,7.6
"16-May",10.3,2.7,6.5
"17-May",0,14.8,7.4
"18-May",8.4,16.6,12.5
"19-May",5.6,0,2.8
"20-May",0.9,0,0.45
"21-May",3.9,0,1.95
"22-May",14.4,0,7.2
"23-May",10.5,0,5.25
"24-May",9.2,0,4.6
"25-May",13.1,6.7,9.9
"26-May",3.1,11.5,7.3
"27-May",12.6,0,6.3
"28-May",5.2,0,2.6
"29-May",8.9,0,4.45
"30-May",6.3,0,3.15
"31-May",5.8,2.7,4.25
"1-Jun",10.9,0,5.45
"2-Jun",4.8,0,2.4
"3-Jun",0,0,0
"4-Jun",2.4,1.4,1.9
"5-Jun",2.4,12.5,7.45
"6-Jun",0,0,0
"7-Jun",0,0,0
"8-Jun",0,0,0
"9-Jun",0,0,0
"10-Jun",0,0,0
"11-Jun",0,0,0
"12-Jun",0,0,0
"13-Jun",0,17.2,8.6
"14-Jun",0,3.4,1.7
"15-Jun",0,0,0
"16-Jun",9,0,4.5
"17-Jun",0,4.8,2.4
"18-Jun",0,8,4
"19-Jun",0,3.2,1.6
"20-Jun",0,4.8,2.4
"21-Jun",0,1.9,0.95
"22-Jun",0,5.8,2.9
"23-Jun",0,25,12.5
"24-Jun",0,5.8,2.9
"25-Jun",0,0,0
"26-Jun",0,0,0
"27-Jun",0,7.8,3.9
"28-Jun",7.8,2.6,5.2
"29-Jun",2.6,0,1.3
"30-Jun",0,0,0
"1-Jul",0,0,0
"2-Jul",0,0,0
"3-Jul",12.4,12.4,12.4
"4-Jul",0,0,0
"5-Jul",0,0,0
"6-Jul",0,5,2.5
"7-Jul",0,1.3,0.65
"8-Jul",0,2.5,1.25
"9-Jul",0,1.3,0.65
"10-Jul",0,13.8,6.9
"11-Jul",0,14.4,7.2
"12-Jul",0,9.3,4.65
"13-Jul",0,14.4,7.2
"14-Jul",3.7,6.5,5.1
"15-Jul",2.5,4.6,3.55
"16-Jul",1.4,6.3,3.85
"17-Jul",6.8,3.8,5.3
"18-Jul",2.7,0,1.35
"19-Jul",1.4,5.7,3.55
"20-Jul",4.1,5,4.55
"21-Jul",6.4,3.6,5
"22-Jul",1.8,3.6,2.7
"23-Jul",0,1.2,0.6
"24-Jul",4.6,1.2,2.9
"25-Jul",7.3,0,3.65
"26-Jul",5,4.8,4.9
"27-Jul",18.6,11.2,14.9
"28-Jul",2.9,5.2,4.05
"29-Jul",9.3,4.1,6.7
"30-Jul",10,3.4,6.7
"31-Jul",6.1,3,4.55
"1-Aug",4.5,2.4,3.45
"2-Aug",1.5,7.3,4.4
"3-Aug",0,0,0
"4-Aug",0,1.2,0.6
"5-Aug",4.5,3.6,4.05
"6-Aug",6.5,5.9,6.2
"7-Aug",18.3,2.9,10.6
"8-Aug",5.3,1,3.15
"9-Aug",9.2,0,4.6
"10-Aug",8.4,3.9,6.15
"11-Aug",5.4,5.4,5.4
"12-Aug",1.8,1.8,1.8
"13-Aug",0.9,0.9,0.9
"14-Aug",0.9,0.9,0.9
"15-Aug",0.9,0.9,0.9
"16-Aug",12.2,1.1,6.65
"17-Aug",6.5,2.2,4.35
"18-Aug",8.1,5.6,6.85
"19-Aug",4.1,1.1,2.6
"20-Aug",1.6,1.1,1.35
"21-Aug",18.5,4,11.25
"22-Aug",16.7,0,8.35
"23-Aug",10.4,7,8.7
"24-Aug",1.6,3.5,2.55
"25-Aug",4.8,1,2.9
"26-Aug",12.6,1,6.8
"27-Aug",5.3,0,2.65
"28-Aug",7.3,0,3.65
"29-Aug",9.2,0,4.6
"30-Aug",11.1,6.2,8.65
"31-Aug",3.1,5.1,4.1
"1-Sep",1.4,1.4,1.4
"2-Sep",1.4,1.4,1.4
"3-Sep",0,0,0
"4-Sep",0,0,0
"5-Sep",1.4,1.4,1.4
"6-Sep",2.8,2.8,2.8
"7-Sep",4,4,4
"8-Sep",0,0,0
"9-Sep",2.5,2.5,2.5
"10-Sep",11.8,11.8,11.8
"11-Sep",6.3,2.7,4.5
"12-Sep",4.1,9.1,6.6
"13-Sep",2.7,0.9,1.8
"14-Sep",0,0,0
"15-Sep",1.8,1.8,1.8
"16-Sep",0,4.5,2.25
"17-Sep",4,5.2,4.6
"18-Sep",0,0.6,0.3
"19-Sep",0,6.5,3.25
"20-Sep",0,7.1,3.55
"21-Sep",0,20,10
"22-Sep",0,0,0
"23-Sep",0,0,0
"24-Sep",5.9,0,2.95
"25-Sep",0,1.1,0.55
"26-Sep",0,0,0
"27-Sep",0,0,0
"28-Sep",10.3,0,5.15
"29-Sep",0,0,0
"30-Sep",0,0,0
"1-Oct",0,0,0
"2-Oct",0,0,0
"3-Oct",0,0,0
"4-Oct",0,0,0
"5-Oct",0,0,0
"6-Oct",0,0,0
"7-Oct",5.7,0,2.85
"8-Oct",0,0,0
"9-Oct",0,0,0
"10-Oct",0,0,0
"11-Oct",0,0,0
"12-Oct",0,0,0
"13-Oct",0,0,0
"14-Oct",0,0,0
"15-Oct",0,0,0
"16-Oct",0,0,0
"17-Oct",0,0,0
"18-Oct",0,0,0
"19-Oct",0,0,0
"20-Oct",0,0,0
"21-Oct",0,0,0
"22-Oct",0,0,0
"23-Oct",0,0,0
"24-Oct",0,0,0
"25-Oct",0,0,0
"26-Oct",0,0,0
"27-Oct",0,0,0
"28-Oct",0,0,0
"29-Oct",0,0,0
"30-Oct",0,0,0
"31-Oct",0,0,0
"1-Nov",0,0,0
"2-Nov",0,0,0
"3-Nov",0,0,0
"4-Nov",0,0,0
"5-Nov",0,0,0
"6-Nov",0,0,0
"7-Nov",0,0,0
"8-Nov",0,0,0
"9-Nov",0,0,0
"10-Nov",0,0,0
"11-Nov",,,
"12-Nov",,,
"13-Nov",,,
"14-Nov",,,
"15-Nov",,,
"16-Nov",14.2,14.2,14.2
"17-Nov",0,0,0
"18-Nov",0,0,0
"19-Nov",0,0,0
"20-Nov",0,0,0
"21-Nov",0,0,0
"22-Nov",0,0,0
"23-Nov",0,0,0
"24-Nov",0,0,0
"25-Nov",0,0,0
"26-Nov",0,0,0
"27-Nov",0,0,0
"28-Nov",0,0,0
"29-Nov",0,0,0
"30-Nov",0,0,0
"1-Dec",0,0,0
"2-Dec",0,0,0
"3-Dec",0,0,0
"4-Dec",0,0,0
"5-Dec",0,0,0
"6-Dec",0,0,0
"7-Dec",0,0,0
"8-Dec",0,0,0
"9-Dec",0,0,0
"10-Dec",0,0,0
"11-Dec",0,0,0
"12-Dec",0,0,0
"13-Dec",0,0,0
"14-Dec",0,0,0
"15-Dec",0,0,0
"16-Dec",0,0,0
"17-Dec",0,0,0
"18-Dec",0,0,0
"19-Dec",0,0,0
"20-Dec",0,0,0
"21-Dec",0,0,0
"22-Dec",0,0,0
"23-Dec",0,0,0
"24-Dec",0,0,0
"25-Dec",0,0,0
"26-Dec",0,0,0
"27-Dec",0,0,0
"28-Dec",0,0,0
"29-Dec",0,0,0
"30-Dec",0,0,0
"31-Dec",0,0,0
